author,candidato,circulation,date_published,source,title,url
,Freixo,,2016-08-14T23:19:04-03:00,otempo,Crise econômica tira prefeitos da disputa pela reeleição,http://www.otempo.com.br/hotsites/elei%C3%A7%C3%B5es-2016/crise-econ%C3%B4mica-tira-prefeitos-da-disputa-pela-reelei%C3%A7%C3%A3o-1.1355614
Marina Navarro Lins,Freixo,,2016-08-14T06:00:00-03:00,extra,Crise econômica e novas regras eleitorais obrigam candidatos a usarem criatividade,http://extra.globo.com/noticias/rio/crise-economica-novas-regras-eleitorais-obrigam-candidatos-usarem-criatividade-19912444.html
,Freixo,,2016-08-14T00:55:17+02:00,elpais,O decadente centro do Rio ressurge com os Jogos,http://brasil.elpais.com/brasil/2016/08/13/politica/1471105997_427180.html
,Freixo,,2016-08-13T10:00:00-03:00,extra,Candidatos à Prefeitura do Rio definem suas primeiras agendas de campanha,http://extra.globo.com/noticias/extra-extra/candidatos-prefeitura-do-rio-definem-suas-primeiras-agendas-de-campanha-19912264.html
,Freixo,,2016-08-11T11:02:03-03:00,extra,Candidatos do Rio atrasam registro e campanhas vão ficar mais curtas,http://extra.globo.com/noticias/extra-extra/candidatos-do-rio-atrasam-registro-campanhas-vao-ficar-mais-curtas-19900100.html
NONATO VIEGAS,Freixo,,2016-08-11T09:33:00-03:00,epoca,PSOL vai ao STF pedir que ação que contesta regra sobre debates eleitorais seja julgada,http://epoca.globo.com/tempo/expresso/noticia/2016/08/psol-vai-ao-stf-pedir-que-acao-que-contesta-regra-sobre-debates-eleitorais-seja-julgada.html
,Freixo,,2016-08-10T19:51:54-03:00,zerohora,Inseto minúsculo mata milhões de árvores na América do Norte,http://zh.clicrbs.com.br/rs/noticias/noticia/2016/08/inseto-minusculo-mata-milhoes-de-arvores-na-america-do-norte-7234586.html
,Freixo,,2016-08-10T16:07:00-03:00,em,Inseto minúsculo mata milhões de árvores na América do Norte,"http://www.em.com.br/app/noticia/internacional/2016/08/10/interna_internacional,792869/inseto-minusculo-mata-milhoes-de-arvores-na-america-do-norte.shtml"
,Freixo,,2016-08-08T18:15:00-03:00,jb,"De Wagner Moura a Marcelo Freixo, quem passou pelo b-day de 74 anos de Caetano",http://www.jb.com.br/heloisa-tolipan/noticias/2016/08/08/de-wagner-moura-a-marcelo-freixo-quem-passou-pelo-b-day-de-74-anos-de-caetano/
,Freixo,,2016-08-08T12:17:26-03:00,extra,Candidatos já travam batalha virtual pela Prefeitura do Rio,http://extra.globo.com/noticias/extra-extra/candidatos-ja-travam-batalha-virtual-pela-prefeitura-do-rio-19877245.html
,Freixo,,2016-08-07T12:07:01-03:00,odia,"'Bato na trave, mas não bato em mulher', diz Crivella",http://odia.ig.com.br/rio-de-janeiro/2016-08-07/bato-na-trave-mas-nao-bato-em-mulher-diz-crivella.html
,Freixo,,2016-08-06T05:22:38-03:00,zerohora,A disputa eleitoral nos cinco maiores colégios eleitorais do país,http://zh.clicrbs.com.br/rs/noticias/politica/noticia/2016/08/a-disputa-eleitoral-nos-cinco-maiores-colegios-eleitorais-do-pais-7187815.html
,Freixo,,2016-08-05T13:35:00-03:00,folha,"Horas antes de abertura da Olimpíada, ato contra Temer bloqueia avenida no Rio - Olimpíada no Rio | Folh",http://www1.folha.uol.com.br/esporte/olimpiada-no-rio/2016/08/1799274-horas-antes-de-abertura-da-rio-2016-ato-contra-temer-bloqueia-avenida-no-rio.shtml
,Freixo,,2016-08-03T14:30:00-03:00,r7,"Crivella lidera intenções de voto para Prefeitura do Rio, diz pesquisa",http://noticias.r7.com/brasil/crivella-lidera-intencoes-de-voto-para-prefeitura-do-rio-diz-pesquisa-03082016
,Freixo,,2016-08-03T11:55:03-03:00,odia,Crivella lidera corrida para a prefeitura com folga,http://odia.ig.com.br/rio-de-janeiro/2016-08-03/crivella-lidera-corrida-para-a-prefeitura-com-folga.html
,Freixo,,2016-08-02T12:26:00-03:00,jb,Freixo responde críticas sobre doação de demolidora da Vila Autódromo,http://www.jb.com.br/rio/noticias/2016/08/02/freixo-responde-criticas-sobre-doacao-de-demolidora-da-vila-autodromo/
,Freixo,,2016-08-02T12:25:00-03:00,globo_g1,Pequenas Empresas & Grandes Negócios: contato das empresas,http://g1.globo.com/economia/pme/pequenas-empresas-grandes-negocios/noticia/2016/08/pequenas-empresas-grandes-negocios-contato-das-empresas.html
,Freixo,,2016-08-01T17:10:00-03:00,extra,Disputa pela Prefeitura do Rio já tem todos os candidatos confirmados,http://extra.globo.com/noticias/extra-extra/disputa-pela-prefeitura-do-rio-ja-tem-todos-os-candidatos-confirmados-19829423.html
,Freixo,,2016-08-01T14:55:00-03:00,r7,Marcelo Crivella e Molon oficializam suas candidaturas à Prefeitura do Rio de Janeiro,http://noticias.r7.com/rio-de-janeiro/marcelo-crivella-e-molon-oficializam-suas-candidaturas-a-prefeitura-do-rio-de-janeiro-01082016
,Freixo,,2016-08-01T14:55:00-03:00,r7,Marcelo Crivella e Molon oficializam candidaturas à Prefeitura do Rio; disputa já tem 8 postulantes confirmados,http://noticias.r7.com/rio-de-janeiro/marcelo-crivella-e-molon-oficializam-candidaturas-a-prefeitura-do-rio-disputa-ja-tem-8-postulantes-confirmados-01082016
,Freixo,,2016-08-01T14:55:00-03:00,r7,Rio: Marcelo Crivella e Molon oficializam candidaturas; disputa já tem 8 postulantes confirmados,http://noticias.r7.com/rio-de-janeiro/rio-marcelo-crivella-e-molon-oficializam-candidaturas-disputa-ja-tem-8-postulantes-confirmados-01082016
,Freixo,,2016-08-01T14:55:00-03:00,r7,Rio: Marcelo Crivella e Molon oficializam candidaturas; disputa tem 8 postulantes confirmados,http://noticias.r7.com/rio-de-janeiro/rio-marcelo-crivella-e-molon-oficializam-candidaturas-disputa-tem-8-postulantes-confirmados-01082016
,Crivella,,2016-10-19T19:50:00-02:00,globo_g1,Marcelo Crivella pretende fazer parcerias com Senai e Senac,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/marcelo-crivella-pretende-fazer-parcerias-com-senai-e-senac.html
,Crivella,,2016-10-19T17:48:47-02:00,extra,"Em comentário no Facebook, equipe de Crivella chama Freixo de 'frouxo'",http://extra.globo.com/noticias/extra-extra/em-comentario-no-facebook-equipe-de-crivella-chama-freixo-de-frouxo-20316561.html
,Crivella,,2016-10-19T17:22:36-02:00,r7,Crivella e Freixo partem para o ataque em segundo debate,http://noticias.r7.com/eleicoes-2016/crivella-e-freixo-partem-para-o-ataque-em-segundo-debate-19102016
,Crivella,,2016-10-19T17:22:28-02:00,r7,Presidente do PSDB no RJ anuncia apoio a Crivella,http://noticias.r7.com/eleicoes-2016/presidente-do-psdb-no-rj-anuncia-apoio-a-crivella-18102016
,Crivella,,2016-10-19T17:06:00-02:00,dci,Crivella diz que Freixo vai fazer 'revolução bolchevista' no Rio,http://www.dci.com.br/politica/crivella-diz-que-freixo-vai-fazer-revolucao-bolchevista-no-rio-id581900.html
,Crivella,,2016-10-19T15:57:02-02:00,odia,Eleições 2016: Carlos Osorio oficializa apoio a Marcelo Crivella,http://odia.ig.com.br/rio-de-janeiro/2016-10-19/eleicoes-2016-carlos-osorio-oficializa-apoio-a-marcelo-crivella.html
,Crivella,,2016-10-19T14:55:00-02:00,jb,Reação de Mariana Godoy a comentário machista de Marcelo Crivella viraliza. Vem!,http://www.jb.com.br/heloisa-tolipan/noticias/2016/10/19/reacao-de-mariana-godoy-a-comentario-machista-de-marcelo-crivella-viraliza-vem/
,Crivella,,2016-10-19T14:00:04-02:00,otempo,Mariana Godoy ironiza comentário machista de Crivella em debate,http://www.otempo.com.br/divers%C3%A3o/mariana-godoy-ironiza-coment%C3%A1rio-machista-de-crivella-em-debate-1.1387508
,Crivella,,2016-10-19T13:51:31-02:00,extra,Vice de Crivella se enrola em entrevista e mostra desconhecer a PEC 241,http://extra.globo.com/noticias/extra-extra/vice-de-crivella-se-enrola-em-entrevista-mostra-desconhecer-pec-241-rv1-1-20314735.html
Marco Grillo - O Globo,Crivella,,2016-10-19T13:36:00-02:00,extra,Freixo diz que crise econômica não é causada por excesso de despesas do governo,http://extra.globo.com/noticias/brasil/freixo-diz-que-crise-economica-nao-causada-por-excesso-de-despesas-do-governo-20314729.html
,Crivella,,2016-10-19T13:28:18-02:00,extra,Osorio sai da neutralidade e oficializa apoio a Crivella,http://extra.globo.com/noticias/extra-extra/osorio-sai-da-neutralidade-oficializa-apoio-crivella-20314625.html
,Crivella,,2016-10-19T13:20:16-02:00,extra,"Durante o debate, Crivella consegue passar Freixo no Twitter",http://extra.globo.com/noticias/extra-extra/durante-debate-crivella-consegue-passar-freixo-no-twitter-20314651.html
,Crivella,,2016-10-19T12:00:05-02:00,odia,Informe: Desemprego será um dos principais assuntos no debate em Petrópolis,http://odia.ig.com.br/rio-de-janeiro/2016-10-19/informe-desemprego-sera-um-dos-principais-assuntos-no-debate-em-petropolis.html
,Crivella,,2016-10-19T11:38:00-02:00,jb,'Tchau de miss' de Mariana Godoy após fala de Crivella repercute nas redes,http://www.jb.com.br/eleicoes-2016-rio/noticias/2016/10/19/tchau-de-miss-de-mariana-godoy-apos-fala-de-crivella-repercute-nas-redes/
,Crivella,,2016-10-19T11:10:21-02:00,extra,Tchauzinho irônico de Mariana Godoy a comentário machista de Crivella vira febre nas redes,http://extra.globo.com/noticias/viral/tchauzinho-ironico-de-mariana-godoy-comentario-machista-de-crivella-vira-febre-nas-redes-20313938.html
,Crivella,,2016-10-19T10:34:17-02:00,extra,Eduardo Paes antecipa o fim de 2016 na Prefeitura do Rio,http://extra.globo.com/noticias/extra-extra/eduardo-paes-antecipa-fim-de-2016-na-prefeitura-do-rio-20313631.html
,Crivella,,2016-10-19T09:55:05-02:00,odia,Confira as agendas de Marcelo Crivella e Marcelo Freixo nesta quarta,http://odia.ig.com.br/rio-de-janeiro/2016-10-19/confira-as-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-quarta-feira.html
O Globo,Crivella,,2016-10-19T09:36:00-02:00,extra,Vídeo de música de Crivella que ironiza chute na santa é apagado do Youtube,http://extra.globo.com/noticias/brasil/video-de-musica-de-crivella-que-ironiza-chute-na-santa-apagado-do-youtube-20313450.html
O Globo,Crivella,,2016-10-19T09:36:00-02:00,extra,Vídeo de música de Crivella que ironiza chute na santa é apagado do Youtube,http://extra.globo.com/noticias/brasil/video-de-musica-de-crivella-que-ironiza-chute-na-santa-apagado-do-youtube-20313451.html
,Crivella,,2016-10-19T08:25:00-02:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo nesta quarta-feira,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-quarta-feira.html
,Crivella,,2016-10-19T03:51:37-02:00,dci,Primeiro debate do 2º turno no Rio é marcado por troca de acusações,http://www.dci.com.br/politica/primeiro-debate-do-2%C2%BA-turno-no-rio-e-marcado-por-troca-de-acusacoes-id581743.html
,Crivella,,2016-10-19T00:58:00-02:00,globo_g1,Crivella e Freixo trocam acusações em debate pela Prefeitura do Rio,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/crivella-e-freixo-trocam-acusacoes-em-debate-pela-prefeitura-do-rio.html
,Crivella,,2016-10-19T00:32:57-02:00,extra,#TiroPorradaeBomba: Os momentos de ataque entre Crivella e Freixo na Rede TV,http://extra.globo.com/noticias/extra-extra/tiroporradaebomba-os-momentos-de-ataque-entre-crivella-freixo-na-rede-tv-20312758.html
Marina Navarro Lins,Crivella,,2016-10-19T00:30:00-02:00,extra,Crivella e Freixo trocam acusações no debate mais agressivo da campanha,http://extra.globo.com/noticias/rio/crivella-freixo-trocam-acusacoes-no-debate-mais-agressivo-da-campanha-20312854.html
,Crivella,,2016-10-19T02:10:44Z,bing,Acabou o amor: Crivella e Freixo partem para a guerra em debate,http://veja.abril.com.br/politica/acabou-o-amor-crivella-e-freixo-partem-para-a-guerra-em-debate/
"Gustavo Schmitt,Miguel Caballero - O Globo",Crivella,,2016-10-18T23:48:00-02:00,extra,Clima agressivo em debate no Rio contrasta com reações da plateia,http://extra.globo.com/noticias/brasil/clima-agressivo-em-debate-no-rio-contrasta-com-reacoes-da-plateia-20312803.html
,Crivella,,2016-10-18T23:40:01-02:00,odia,Ataques e ironias marcam debate entre Crivella e Freixo na RedeTV!,http://odia.ig.com.br/rio-de-janeiro/2016-10-18/ataques-e-ironias-marcam-debate-entre-crivella-e-freixo-na-redetv.html
O Globo,Crivella,,2016-10-18T23:08:00-02:00,extra,Freixo e Crivella esquecem propostas e se atacam em debate na TV,http://extra.globo.com/noticias/brasil/freixo-crivella-esquecem-propostas-se-atacam-em-debate-na-tv-20312691.html
,Crivella,,2016-10-18T22:45:00-02:00,jb,Eleição: Crivella e Freixo trocam acusações em debate de TV,http://www.jb.com.br/eleicoes-2016-rio/noticias/2016/10/18/eleicao-crivella-e-freixo-trocam-acusacoes-em-debate-de-tv/
,Crivella,,2016-10-18T22:45:00-02:00,jb,,http://m.jb.com.br/eleicoes-2016-rio/noticias/2016/10/18/eleicao-crivella-e-freixo-trocam-acusacoes-em-debate-de-tv/
,Crivella,,2016-10-18T19:40:00-02:00,globo_g1,Crivella pretende implantar terceiro turno nos hospitais municipais,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/crivella-pretende-implantar-terceiro-turno-nos-hospitais-municipais.html
,Crivella,,2016-10-18T18:37:52-02:00,extra,Candidatos fazem campanha para desmentir boatos no 2° turno,http://extra.globo.com/noticias/extra-extra/candidatos-fazem-campanha-para-desmentir-boatos-no-2-turno-20310554.html
Júnia Gama e Maria Lima - O Globo,Crivella,,2016-10-18T18:04:00-02:00,extra,"Sem apoio formal do PSDB, Crivella consegue acordo de reciprocidade com tucanos",http://extra.globo.com/noticias/brasil/sem-apoio-formal-do-psdb-crivella-consegue-acordo-de-reciprocidade-com-tucanos-20310363.html
,Crivella,,2016-10-18T15:30:12-02:00,senado_federal,"Auxílio a estados exportadores poderá ter R$ 1,9 bilhão no orçamento de 2017",http://www12.senado.leg.br/noticias/materias/2016/10/18/auxilio-a-estados-exportadores-podera-ter-r-1-9-bilhao-no-orcamento-de-2017
Suellen Amorim - O Globo,Crivella,,2016-10-18T12:48:00-02:00,extra,"'Nunca apoiei ato violento', garante Freixo",http://extra.globo.com/noticias/brasil/nunca-apoiei-ato-violento-garante-freixo-20308102.html
,Crivella,,2016-10-18T12:00:05-02:00,odia,Coluna do Servidor: Reajuste do plano é limitado a 20%,http://odia.ig.com.br/economia/2016-10-18/coluna-do-servidor-reajuste-do-plano-e-limitado-a-20.html
,Crivella,,2016-10-18T12:00:05-02:00,odia,Informe: Empreiteiras retomam obras da prefeitura nas zonas Norte e Oeste,http://odia.ig.com.br/rio-de-janeiro/2016-10-18/informe-empreiteiras-retomam-obras-da-prefeitura-nas-zonas-norte-e-oeste.html
,Crivella,,2016-10-18T11:46:05-02:00,odia,Crivella mantém distância sobre Freixo: 51% a 28%,http://odia.ig.com.br/rio-de-janeiro/2016-10-18/crivella-mantem-distancia-sobre-freixo-51-a-28.html
,Crivella,,2016-10-18T11:03:04-02:00,odia,Marcelo Freixo quer cortar dez secretarias,http://odia.ig.com.br/rio-de-janeiro/2016-10-18/marcelo-freixo-quer-cortar-dez-secretarias.html
,Crivella,,2016-10-18T11:02:04-02:00,odia,Marcelo Crivella recebe apoio de Otávio Leite,http://odia.ig.com.br/rio-de-janeiro/2016-10-18/marcelo-crivella-recebe-apoio-de-otavio-leite.html
,Crivella,,2016-10-18T06:43:00-02:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo nesta terça-feira (18),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-terca-feira-18.html
Bruno Alfano,Crivella,,2016-10-18T06:01:00-02:00,extra,Eleições 2016: clima nas campanhas é de guerra declarada,http://extra.globo.com/noticias/rio/eleicoes-2016-clima-nas-campanhas-de-guerra-declarada-20306192.html
,Crivella,,2016-10-17T21:48:16+02:00,elpais,Tribuna | Quem manda no Rio de Janeiro?,http://brasil.elpais.com/brasil/2016/10/17/opinion/1476731603_956670.html
,Crivella,,2016-10-17T16:31:00-02:00,jb,Presidente regional do PSDB anuncia apoio a Marcelo Crivella,http://www.jb.com.br/eleicoes-2016-rio/noticias/2016/10/17/presidente-regional-do-psdb-anuncia-apoio-a-marcelo-crivella/
Alessandro Ferreira,Crivella,,2016-10-17T14:29:00-02:00,globo_g1,Presidente do PSDB-RJ anuncia voto em Crivella e veto ao PSOL,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/presidente-do-psdb-rj-anuncia-voto-em-crivella-e-veto-ao-psol.html
Miguel Caballero - O Globo,Crivella,,2016-10-17T14:20:00-02:00,extra,Freixo promete cortar dez secretarias da prefeitura do Rio,http://extra.globo.com/noticias/brasil/freixo-promete-cortar-dez-secretarias-da-prefeitura-do-rio-20302390.html
,Crivella,,2016-10-17T14:12:00-02:00,dci,Crivella minimiza declarações em livro e afirma que 'amadureceu',http://www.dci.com.br/politica/crivella-minimiza-declaracoes-em-livro-e-afirma-que-amadureceu-id581296.html
Gustavo Schmitt - O Globo,Crivella,,2016-10-17T13:40:00-02:00,extra,Otavio Leite apoia Crivella e defende candidato de críticas sobre livro,http://extra.globo.com/noticias/brasil/otavio-leite-apoia-crivella-defende-candidato-de-criticas-sobre-livro-20302148.html
,Crivella,,2016-10-17T13:25:00-02:00,dci,Presidente do PSDB do Rio anuncia apoio a Crivella,http://www.dci.com.br/politica/presidente-do-psdb-do-rio-anuncia-apoio-a-crivella-id581290.html
,Crivella,,2016-10-17T12:00:02-02:00,odia,Candidatos vão à caça de votos a 15 dias do 2º turno,http://odia.ig.com.br/rio-de-janeiro/2016-10-17/candidatos-vao-a-caca-de-votos-a-15-dias-do-2-turno.html
,Crivella,,2016-10-17T09:40:00-02:00,globo_g1,G1 e RJTV entrevistam candidatos a prefeito do Rio no 2º turno ao vivo,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/g1-e-rjtv-entrevistam-candidatos-prefeito-do-rio-no-2-turno-ao-vivo.html
,Crivella,,2016-10-17T07:10:00-02:00,dci,Freixo se diz vítima da 'política com terror',http://www.dci.com.br/politica/freixo-se-diz-vitima-da-politica-com-terror-id581198.html
,Crivella,,2016-10-17T07:10:00-02:00,dci,Crivella afirma que Freixo apoia black blocs,http://www.dci.com.br/politica/crivella-afirma-que-freixo-apoia-black-blocs-id581197.html
,Crivella,,2016-10-17T06:00:00-02:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo nesta segunda (17),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-nesta-segunda-17.html
"Gustavo Schmitt,Vera Araújo - O Globo",Crivella,,2016-10-17T04:30:00-02:00,extra,Entidades reagem às afirmações de Crivella,http://extra.globo.com/noticias/brasil/entidades-reagem-as-afirmacoes-de-crivella-20300089.html
,Crivella,,2016-10-17T00:22:00-02:00,jb,Análise de um drama preocupante,http://www.jb.com.br/sociedade-aberta/noticias/2016/10/17/analise-de-um-drama-preocupante/
,Crivella,,2016-10-17T00:22:00-02:00,jb,,http://m.jb.com.br/sociedade-aberta/noticias/2016/10/17/analise-de-um-drama-preocupante/
Marco Aurélio Canônico,Crivella,,2016-10-16T22:09:00-02:00,folha,Drama 'Fala Comigo' vence premiação pulverizada no Festival do Rio,http://www1.folha.uol.com.br/ilustrada/2016/10/1823338-drama-fala-comigo-vence-premiacao-pulverizada-no-festival-do-rio.shtml
,Crivella,,2016-10-16T21:13:04-02:00,otempo,Crivella pede perdão por livro em que critica Igreja Católica,http://www.otempo.com.br/capa/pol%C3%ADtica/crivella-pede-perd%C3%A3o-por-livro-em-que-critica-igreja-cat%C3%B3lica-1.1386274
,Crivella,,2016-10-16T19:01:00-02:00,odia,Fotos de Paes com eleitores de Freixo viralizam nas redes sociais,http://odia.ig.com.br/rio-de-janeiro/2016-10-16/fotos-de-paes-com-eleitores-de-freixo-viralizam-nas-redes-sociais.html
,Crivella,,2016-10-16T17:25:00-02:00,dci,Fotos de Paes com eleitores de Freixo viralizam nas redes sociais,http://www.dci.com.br/politica/fotos-de-paes-com-eleitores-de-freixo-viralizam-nas-redes-sociais-id581093.html
,Crivella,,2016-10-16T12:00:05-02:00,odia,Retomar obras da Transbrasil deve ser prioridade do próximo prefeito,http://odia.ig.com.br/rio-de-janeiro/observatorio/2016-10-16/retomar-obras-da-transbrasil-deve-ser-prioridade-do-proximo-prefeito.html
,Crivella,,2016-10-16T12:00:05-02:00,odia,Agenda de Crivella e Freixo destaca pauta ambiental,http://odia.ig.com.br/rio-de-janeiro/2016-10-16/agenda-de-crivella-e-freixo-destaca-pauta-ambiental.html
,Crivella,,2016-10-16T12:00:05-02:00,odia,"Indicado pelo PR de Clarissa Garotinho, Mac Dowell é especialista em transportes",http://odia.ig.com.br/rio-de-janeiro/2016-10-16/indicado-pelo-pr-de-clarissa-garotinho-mac-dowell-e-especialista-em-transportes.html
,Crivella,,2016-10-16T12:00:05-02:00,odia,Crivella e Freixo respondem às perguntas feitas pelo adversário,http://odia.ig.com.br/rio-de-janeiro/2016-10-16/crivella-e-freixo-respondem-as-perguntas-feitas-pelo-adversario.html
,Crivella,,2016-10-16T07:35:00-02:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo neste domingo (16),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-neste-domingo-16.html
Fernando Molica - O Globo,Crivella,,2016-10-16T04:30:00-02:00,extra,"Em livro, Crivella ataca religiões e homossexualidade: ‘terrível mal’",http://extra.globo.com/noticias/brasil/em-livro-crivella-ataca-religioes-homossexualidade-terrivel-mal-20296735.html
Fernanda Krakovics - O Globo,Crivella,,2016-10-16T04:30:00-02:00,extra,Mulher de Crivella quer fazer trabalho social na prefeitura do Rio,http://extra.globo.com/noticias/brasil/mulher-de-crivella-quer-fazer-trabalho-social-na-prefeitura-do-rio-20297031.html
O Globo,Crivella,,2016-10-16T04:30:00-02:00,extra,Crivella pede desculpas por possíveis ofensas em livro,http://extra.globo.com/noticias/brasil/crivella-pede-desculpas-por-possiveis-ofensas-em-livro-20296783.html
,Crivella,,2016-10-16T02:05:00-02:00,folha,Rio! Vai dar Marcelo!,http://www1.folha.uol.com.br/colunas/josesimao/2016/10/1822935-rio-vai-dar-marcelo.shtml
Gustavo Schmitt - O Globo,Crivella,,2016-10-15T13:04:00-03:00,extra,"Em busca de apoio, Crivella faz campanha com vice de Osorio",http://extra.globo.com/noticias/brasil/em-busca-de-apoio-crivella-faz-campanha-com-vice-de-osorio-20295628.html
,Crivella,,2016-10-15T12:51:00-03:00,jb,Aspásia Camargo anuncia apoio à candidatura de Crivella,http://www.jb.com.br/eleicoes-2016-rio/noticias/2016/10/15/aspasia-camargo-anuncia-apoio-a-candidatura-de-crivella/
,Crivella,,2016-10-15T12:00:00-03:00,odia,Informe do DIA: Vantagem de Crivella sobre Freixo provoca debandada no Rio,http://odia.ig.com.br/rio-de-janeiro/2016-10-15/informe-do-dia-vantagem-de-crivella-sobre-freixo-provoca-debandada-no-rio.html
VEra Araújo - O Globo,Crivella,,2016-10-15T11:52:00-03:00,extra,Freixo defende política de moradia com tratamento de esgoto associado à educação ambiental,http://extra.globo.com/noticias/brasil/freixo-defende-politica-de-moradia-com-tratamento-de-esgoto-associado-educacao-ambiental-20295559.html
O Globo,Crivella,,2016-10-15T09:56:00-03:00,extra,Datafolha: Freixo cai 13 pontos entre eleitores com nível superior,http://extra.globo.com/noticias/brasil/datafolha-freixo-cai-13-pontos-entre-eleitores-com-nivel-superior-20295414.html
,Crivella,,2016-10-15T06:00:00-03:00,globo_g1,Veja as agendas de Marcelo Crivella e Marcelo Freixo neste sábado (15),http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/veja-agendas-de-marcelo-crivella-e-marcelo-freixo-neste-sabado-15.html
Gabriel Cariello - O Globo,Crivella,,2016-10-15T04:30:00-03:00,extra,"Reversão do quadro é improvável na disputa pela prefeitura do Rio, dizem analistas",http://extra.globo.com/noticias/brasil/reversao-do-quadro-improvavel-na-disputa-pela-prefeitura-do-rio-dizem-analistas-20294596.html
Marlen Couto e Renato Grandelle - O Globo,Crivella,,2016-10-15T04:30:00-03:00,extra,Ambiente de negócios desafia futuro prefeito do Rio,http://extra.globo.com/noticias/brasil/ambiente-de-negocios-desafia-futuro-prefeito-do-rio-20294316.html
,Crivella,,2016-10-15T02:05:00-03:00,globo_g1,Datafolha mostra como eleitor vê os dois candidatos à Prefeitura do Rio,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/datafolha-mostra-como-eleitor-ve-os-dois-candidatos-prefeitura-do-rio.html
,Crivella,,2016-10-15T02:05:00-03:00,globo_g1,Datafolha mostra migração de votos no 2º turno no Rio,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/datafolha-mostra-migracao-de-votos-no-2-turno-no-rio.html
,Crivella,,2016-10-14T22:58:03-03:00,otempo,"Crivella amplia vantagem sobre Freixo, diz Datafolha",http://www.otempo.com.br/capa/pol%C3%ADtica/crivella-amplia-vantagem-sobre-freixo-diz-datafolha-1.1385730
Ruben Berta e Suellem Amorim - O Globo,Crivella,,2016-10-14T20:36:00-03:00,extra,Crivella comemora Datafolha e Freixo credita queda a boatos,http://extra.globo.com/noticias/brasil/crivella-comemora-datafolha-freixo-credita-queda-boatos-20293492.html
Marcos Nunes e O Globo,Crivella,,2016-10-14T20:18:00-03:00,extra,"‘Se ela quisesse me apoiar, eu negaria’, diz Freixo sobre vídeo de Carminha Jerominho",http://extra.globo.com/noticias/se-ela-quisesse-me-apoiar-eu-negaria-diz-freixo-sobre-video-de-carminha-jerominho-20293371.html
MARCELO MOURA E GABRIELA VARELLA,Crivella,,2016-10-14T20:00:00-03:00,epoca,Frases que resumem a semana,http://epoca.globo.com/tempo/noticia/2016/10/frases-que-resumem-semana957.html
,Crivella,,2016-10-14T19:50:00-03:00,dci,"Crivella amplia vantagem sobre Freixo no Rio, diz Datafolha","http://www.dci.com.br/politica/crivella-amplia-vantagem-sobre-freixo-no-rio,-diz-datafolha-id581009.html"
Suellen Amorim - O Globo,Crivella,,2016-10-14T19:36:00-03:00,extra,Jandira entra na campanha de Marcelo Freixo em ato na Cinelândia,http://extra.globo.com/noticias/brasil/jandira-entra-na-campanha-de-marcelo-freixo-em-ato-na-cinelandia-20293064.html
,Crivella,,2016-10-14T19:30:00-03:00,globo_g1,Crivella promete continuação da Operação Aterro Presente,http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/crivella-promete-continuacao-da-operacao-aterro-presente.html
,Crivella,,2016-10-14T19:27:01-03:00,odia,"Crivella amplia diferença contra Freixo, aponta pesquisa",http://odia.ig.com.br/rio-de-janeiro/2016-10-14/crivella-amplia-diferenca-contra-freixo-aponta-pesquisa.html
O Globo,Crivella,,2016-10-14T19:24:00-03:00,extra,Datafolha: Crivella mantém liderança com 48% e Freixo soma 25% das intenções de voto,http://extra.globo.com/noticias/brasil/datafolha-crivella-mantem-lideranca-com-48-freixo-soma-25-das-intencoes-de-voto-20292938.html
,Crivella,,2016-10-14T19:12:00-03:00,globo_g1,"Datafolha: Crivella, 48%, Freixo, 25%, brancos/nulos, 19%, não sabem, 8%",http://g1.globo.com/rio-de-janeiro/eleicoes/2016/noticia/2016/10/datafolha-crivella-48-freixo-25-brancosnulos-19-nao-sabem-8.html
